Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,11:45:46;433,,,,,,,,,,,,,,
Stop Time:,11/21/2023,11:48:06;933,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,,,,,,,,,
Data,11/21/2023,11:46:02;033,139.209396,34801,141.230484,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;043,138.72966,34810,141.071472,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;053,138.336731,34819,140.984192,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;063,137.943558,34830,140.900909,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;073,137.462631,34839,140.816406,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;083,137.069046,34850,140.735809,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;093,136.587631,34859,140.654007,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;103,136.193268,34869,140.575943,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;113,135.755219,34879,140.49678,85.828186,0.155974,,,,,,,,,
Data,11/21/2023,11:46:02;123,135.316666,34889,140.404556,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;133,134.878036,34902,140.255249,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;143,134.307434,34909,140.112793,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;153,134.000092,34919,139.968277,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;163,133.561066,34929,139.830399,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;173,133.121643,34939,139.690475,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;183,132.68222,34950,139.556992,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;193,132.198654,34959,139.421555,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;203,131.803085,34970,139.308807,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;213,131.319351,34979,139.251144,85.824127,0.156254,,,,,,,,,
Data,11/21/2023,11:46:02;223,130.923538,34989,139.192642,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;233,130.483887,35000,139.13681,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;243,129.999908,35009,139.08017,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;253,129.604172,35019,139.026154,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;263,129.164261,35029,138.971344,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;273,128.724518,35039,138.919037,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;283,128.284821,35051,138.806046,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;293,127.757248,35059,138.523544,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;303,127.405647,35069,138.245682,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;313,126.966072,35079,137.98056,85.82605,0.155911,,,,,,,,,
Data,11/21/2023,11:46:02;323,126.526886,35089,137.711578,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;333,126.08757,35100,137.454941,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;343,125.604706,35109,137.194565,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;353,125.209549,35119,136.946152,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;363,124.771019,35129,136.7052,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;373,124.33242,35139,136.506226,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;383,123.894188,35151,136.304306,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;393,123.368591,35159,136.111679,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;403,123.018318,35169,135.916245,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;413,122.580986,35179,135.729782,85.824005,0.157072,,,,,,,,,
Data,11/21/2023,11:46:02;423,122.143684,35189,135.540588,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;433,121.706825,35200,135.360092,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;443,121.226578,35209,135.116745,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;453,120.834106,35219,134.717667,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;463,120.398148,35229,134.312714,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;473,119.9627,35239,133.926392,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;483,119.527779,35249,133.534424,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;493,119.09301,35259,133.160461,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;503,118.658806,35269,132.781006,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;513,118.224915,35279,132.419006,85.82959,0.154203,,,,,,,,,
Data,11/21/2023,11:46:02;523,117.791618,35289,132.098557,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;533,117.35881,35300,131.922775,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;543,116.883347,35309,131.744431,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;553,116.494698,35319,131.57428,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;563,116.063301,35329,131.401642,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;573,115.632721,35339,131.236923,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;583,115.202438,35349,131.069794,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;593,114.772881,35359,130.91037,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;603,114.343788,35369,130.665482,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;613,113.915573,35379,130.201401,85.832397,0.157192,,,,,,,,,
Data,11/21/2023,11:46:02;623,113.487732,35389,129.730515,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;633,113.060677,35400,129.281281,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;643,112.591614,35409,128.825485,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;653,112.208588,35420,128.390579,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;663,111.74118,35429,127.949287,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;673,111.359177,35439,127.528069,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;683,110.935631,35449,127.175331,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;693,110.512711,35459,127.045731,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;703,110.09082,35469,126.914246,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;713,109.669449,35479,126.788788,85.828552,0.163534,,,,,,,,,
Data,11/21/2023,11:46:02;723,109.249016,35489,126.661484,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;733,108.829529,35500,126.540024,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;743,108.368713,35509,126.416809,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;753,107.992691,35519,126.299248,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;763,107.575508,35529,126.128441,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;773,107.159332,35539,125.822624,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;783,106.744064,35549,125.512329,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;793,106.329712,35560,125.216293,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;803,105.874924,35569,124.915924,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;813,105.503693,35579,124.629356,85.822266,0.166623,,,,,,,,,
Data,11/21/2023,11:46:02;823,105.092316,35589,124.338593,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;833,104.681671,35600,124.06118,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;843,104.231308,35609,123.783836,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;853,103.863525,35620,123.532677,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;863,103.415421,35629,123.277824,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;873,103.049637,35639,123.03466,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;883,102.644272,35649,122.787987,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;893,102.23999,35659,122.552628,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;903,101.836807,35669,122.313828,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;913,101.434738,35679,122.086006,85.817535,0.169347,,,,,,,,,
Data,11/21/2023,11:46:02;923,101.033669,35689,121.798737,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;933,100.633865,35700,121.369049,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;943,100.195358,35709,120.933067,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;953,99.837761,35719,120.51712,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;963,99.44136,35729,120.095085,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;973,99.046295,35739,119.692444,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;983,98.652565,35750,119.283897,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:02;993,98.220566,35760,118.894142,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:03;003,97.829453,35769,118.517967,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:03;013,97.478271,35780,118.212547,85.821777,0.169343,,,,,,,,,
Data,11/21/2023,11:46:03;023,97.050705,35789,117.902657,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;033,96.701958,35800,117.60701,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;043,96.277267,35809,117.307037,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;053,95.930908,35819,117.020844,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;063,95.547272,35829,116.730469,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;073,95.16523,35840,116.453423,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;083,94.746376,35851,116.132004,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;093,94.329086,35859,115.713531,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;103,94.02684,35869,115.28894,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;113,93.650391,35880,114.883865,85.832733,0.168129,,,,,,,,,
Data,11/21/2023,11:46:03;123,93.237747,35889,114.472855,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;133,92.901459,35900,114.080711,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;143,92.492035,35909,113.682846,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;153,92.158501,35919,113.303246,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;163,91.789261,35929,112.937271,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;173,91.42141,35940,112.641228,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;183,91.018707,35949,112.340851,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;193,90.690414,35960,112.054268,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;203,90.291214,35969,111.763496,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;213,89.965729,35980,111.486076,85.829163,0.165369,,,,,,,,,
Data,11/21/2023,11:46:03;223,89.569885,35989,111.204597,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;233,89.247482,36000,110.93605,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;243,88.854942,36009,110.632568,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;253,88.535446,36020,110.257065,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;263,88.146606,36029,109.876068,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;273,87.830063,36039,109.512573,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;283,87.479759,36049,109.143761,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;293,87.131241,36059,108.791885,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;303,86.784409,36069,108.434868,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;313,86.439186,36079,108.094246,85.826172,0.16799,,,,,,,,,
Data,11/21/2023,11:46:03;323,86.095886,36089,107.795441,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;333,85.75412,36100,107.640121,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;343,85.380341,36109,107.482536,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;353,85.075928,36120,107.332184,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;363,84.706039,36129,107.179634,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;373,84.404938,36140,107.034088,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;383,84.038994,36149,106.886421,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;393,83.741241,36159,106.745529,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;403,83.41198,36169,106.528336,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;413,83.084656,36179,106.115257,85.82196,0.166646,,,,,,,,,
Data,11/21/2023,11:46:03;423,82.759079,36189,105.696136,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;433,82.435478,36200,105.296265,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;443,82.081619,36209,104.890549,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;453,81.793907,36219,104.503471,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;463,81.475876,36229,104.110733,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;473,81.159851,36239,103.736031,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;483,80.845856,36249,103.39061,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;493,80.533615,36259,103.157417,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;503,80.223412,36269,102.92083,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;513,79.915085,36280,102.695114,85.812775,0.16929,,,,,,,,,
Data,11/21/2023,11:46:03;523,79.578339,36289,102.466095,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;533,79.30455,36300,102.247589,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;543,78.972214,36309,102.025887,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;553,78.702034,36319,101.814369,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;563,78.403717,36329,101.49884,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;573,78.107613,36340,100.918007,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;583,77.784119,36349,100.328682,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;593,77.521294,36359,99.766434,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;603,77.231194,36369,99.195953,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;613,76.943352,36380,98.65168,85.809723,0.171621,,,,,,,,,
Data,11/21/2023,11:46:03;623,76.628998,36389,98.099449,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;633,76.373703,36400,97.572578,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;643,76.063995,36409,97.167206,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;653,75.812607,36419,97.138695,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;663,75.535263,36429,97.109756,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;673,75.259987,36440,97.082146,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;683,74.959801,36450,97.054131,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;693,74.689072,36459,97.027405,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;703,74.447411,36469,97.000298,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;713,74.180847,36480,96.974426,85.81543,0.175993,,,,,,,,,
Data,11/21/2023,11:46:03;723,73.890289,36489,96.827744,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;733,73.654572,36500,96.353752,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;743,73.36882,36509,95.872826,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;753,73.137039,36519,95.414009,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;763,72.881592,36529,94.962479,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;773,72.628555,36539,94.504341,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;783,72.37764,36551,94.067253,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;793,72.079681,36559,93.623764,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;803,71.882782,36569,93.244057,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;813,71.638794,36579,93.003868,85.819611,0.177378,,,,,,,,,
Data,11/21/2023,11:46:03;823,71.397095,36590,92.774704,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;833,71.133865,36600,92.542191,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;843,70.897049,36610,92.320358,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;853,70.662491,36619,92.095276,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;863,70.453506,36630,91.880531,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;873,70.200562,36639,91.662659,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;883,69.995735,36650,91.41732,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;893,69.747993,36659,91.043175,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;903,69.547516,36669,90.686211,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;913,69.326981,36679,90.324036,85.820831,0.183065,,,,,,,,,
Data,11/21/2023,11:46:03;923,69.108765,36690,89.978493,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;933,68.87162,36700,89.627899,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;943,68.65847,36710,89.293404,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;953,68.447876,36719,88.954018,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;963,68.260269,36730,88.70208,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;973,68.033783,36739,88.686577,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;983,67.8507,36750,88.671783,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:03;993,67.629547,36759,88.656776,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:04;003,67.450821,36769,88.642456,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:04;013,67.254555,36779,88.62793,85.816223,0.184705,,,,,,,,,
Data,11/21/2023,11:46:04;023,67.060883,36790,88.614067,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;033,66.850555,36800,88.599998,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;043,66.662109,36810,88.489647,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;053,66.476051,36819,88.053772,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;063,66.310822,36829,87.625023,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;073,66.129593,36839,87.215965,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;083,65.950821,36849,86.800926,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;093,65.774635,36860,86.404961,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;103,65.583733,36869,86.003181,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;113,65.429878,36879,85.619881,85.819,0.187939,,,,,,,,,
Data,11/21/2023,11:46:04;123,65.261276,36889,85.329811,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;133,65.095276,36900,85.327126,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;143,64.915604,36909,85.324356,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;153,64.770966,36919,85.321587,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;163,64.612663,36930,85.319054,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;173,64.44149,36939,85.316536,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;183,64.303818,36950,85.314095,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;193,64.138306,36959,85.311577,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;203,64.00531,36969,85.205376,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;213,63.859932,36980,84.816559,85.817047,0.185206,,,,,,,,,
Data,11/21/2023,11:46:04;223,63.703102,36989,84.422058,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;233,63.577156,37000,84.045677,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;243,63.426048,37009,83.663795,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;253,63.304779,37019,83.28817,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;263,63.172516,37030,82.929794,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;273,63.030144,37040,82.57711,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;283,62.903465,37050,82.272926,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;293,62.779442,37059,82.131493,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;303,62.670074,37069,81.987984,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;313,62.551094,37079,81.851074,85.81955,0.183354,,,,,,,,,
Data,11/21/2023,11:46:04;323,62.434776,37089,81.712166,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;333,62.321091,37100,81.579628,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;343,62.199181,37109,81.445168,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;353,62.101784,37120,81.316872,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;363,61.985794,37129,81.14476,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;373,61.893227,37139,80.86425,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;383,61.792976,37150,80.579636,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;393,61.685799,37159,80.308105,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;403,61.600563,37169,80.032593,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;413,61.508408,37179,79.769745,85.818909,0.180204,,,,,,,,,
Data,11/21/2023,11:46:04;423,61.418922,37189,79.503044,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;433,61.332199,37200,79.248596,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;443,61.239868,37209,79.000656,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;453,61.166817,37220,78.792458,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;463,61.080482,37229,78.581223,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;473,61.012299,37240,78.379684,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;483,60.931961,37249,78.175194,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;493,60.868706,37260,77.98011,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;503,60.79438,37269,77.782158,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;513,60.736,37280,77.5933,85.818237,0.183877,,,,,,,,,
Data,11/21/2023,11:46:04;523,60.667694,37289,77.356186,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;533,60.61425,37300,77.003792,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;543,60.551971,37309,76.646233,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;553,60.503479,37319,76.305099,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;563,60.452187,37329,75.958977,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;573,60.403648,37339,75.628754,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;583,60.357849,37351,75.293732,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;593,60.306526,37359,74.97406,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;603,60.274521,37369,74.797318,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;613,60.236984,37380,75.037918,85.823425,0.186488,,,,,,,,,
Data,11/21/2023,11:46:04;623,60.198875,37389,75.282005,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;633,60.170166,37400,75.51487,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;643,60.138123,37409,75.751152,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;653,60.114388,37420,75.976585,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;663,60.088417,37429,76.205307,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;673,60.069633,37439,76.423523,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;683,60.051414,37449,76.571335,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;693,60.035934,37460,76.508301,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;703,60.02211,37469,76.444336,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;713,60.013275,37479,76.383301,85.833252,0.190154,,,,,,,,,
Data,11/21/2023,11:46:04;723,60.006088,37489,76.321381,85.833313,0.195245,,,,,,,,,
Data,11/21/2023,11:46:04;733,60.001671,37500,76.262306,85.833313,0.195245,,,,,,,,,
Data,11/21/2023,11:46:04;743,60,37509,76.20237,85.833313,0.195245,,,,,,,,,
