Controller Name:,New_Controller1158935656,,,,,,,
Trend Name:,diameter,,,,,,,
Trend Tags:,2,,,,,,,
Sample Period:,10 ms,,,,,,,
Description:,,,,,,,,
Start Trigger:,No Trigger,,,,,,,
,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,
,,,,,,,,
Start Time:,8/18/2023,15:43:33;079,,,,,,
Stop Time:,8/18/2023,15:45:14;609,,,,,,
Pre-Samples:,0,,,,,,,
Post-Samples:,0,,,,,,,
Header:,Date,Time,Diameter,Measured_rpm,,,diameter,rpm
Data,8/18/2023,15:43:33;079,0.436023,68.438446,,,0.404,72.5
Data,8/18/2023,15:43:33;089,0.438677,68.438446,,,,
Data,8/18/2023,15:43:33;099,0.438677,68.438446,,,,
Data,8/18/2023,15:43:33;109,0.438677,68.438446,,,,
Data,8/18/2023,15:43:33;119,0.438677,68.438446,,,,
Data,8/18/2023,15:43:33;129,0.438677,76.645569,,,,
Data,8/18/2023,15:43:33;139,0.438677,76.645569,,,,
Data,8/18/2023,15:43:33;149,0.438677,76.645569,,,,
Data,8/18/2023,15:43:33;159,0.438677,76.645569,,,,
Data,8/18/2023,15:43:33;169,0.438677,76.645569,,,,
Data,8/18/2023,15:43:33;179,0.438677,76.645569,,,,
Data,8/18/2023,15:43:33;189,0.440065,76.645569,,,,
Data,8/18/2023,15:43:33;199,0.440065,76.645569,,,,
Data,8/18/2023,15:43:33;209,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;219,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;229,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;239,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;249,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;259,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;269,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;279,0.440065,72.379829,,,,
Data,8/18/2023,15:43:33;289,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;299,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;309,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;319,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;329,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;339,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;349,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;359,0.442801,66.483162,,,,
Data,8/18/2023,15:43:33;369,0.442801,72.576309,,,,
Data,8/18/2023,15:43:33;379,0.442801,72.576309,,,,
Data,8/18/2023,15:43:33;389,0.442783,72.576309,,,,
Data,8/18/2023,15:43:33;399,0.442783,72.576309,,,,
Data,8/18/2023,15:43:33;409,0.442783,72.576309,,,,
Data,8/18/2023,15:43:33;419,0.442783,72.576309,,,,
Data,8/18/2023,15:43:33;429,0.442783,72.576309,,,,
Data,8/18/2023,15:43:33;439,0.442783,72.576309,,,,
Data,8/18/2023,15:43:33;449,0.442783,61.541615,,,,
Data,8/18/2023,15:43:33;459,0.442783,61.541615,,,,
Data,8/18/2023,15:43:33;469,0.442783,61.541615,,,,
Data,8/18/2023,15:43:33;479,0.442783,61.541615,,,,
Data,8/18/2023,15:43:33;489,0.445124,61.541615,,,,
Data,8/18/2023,15:43:33;499,0.445124,61.541615,,,,
Data,8/18/2023,15:43:33;509,0.445124,61.541615,,,,
Data,8/18/2023,15:43:33;519,0.445124,61.541615,,,,
Data,8/18/2023,15:43:33;529,0.445124,77.019524,,,,
Data,8/18/2023,15:43:33;539,0.445124,77.019524,,,,
Data,8/18/2023,15:43:33;549,0.445124,77.019524,,,,
Data,8/18/2023,15:43:33;559,0.445124,77.019524,,,,
Data,8/18/2023,15:43:33;569,0.445124,77.019524,,,,
Data,8/18/2023,15:43:33;579,0.445124,77.019524,,,,
Data,8/18/2023,15:43:33;589,0.440196,77.019524,,,,
Data,8/18/2023,15:43:33;599,0.440196,77.019524,,,,
Data,8/18/2023,15:43:33;609,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;619,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;629,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;639,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;649,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;659,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;669,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;679,0.440196,63.835678,,,,
Data,8/18/2023,15:43:33;689,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;699,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;709,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;719,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;729,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;739,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;749,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;759,0.440696,71.682854,,,,
Data,8/18/2023,15:43:33;769,0.440696,84.409164,,,,
Data,8/18/2023,15:43:33;779,0.440696,84.409164,,,,
